Repetição,Cenário,Método,Data,Real,Estimado
2,Aleatório 20%,Linear,2015-08-01,512.4,485.3
2,Aleatório 20%,Linear,2015-09-01,456.3,467.2
2,Aleatório 20%,Linear,2015-11-01,465.8,464.40000000000003
2,Aleatório 20%,Linear,2017-06-01,524.4,530.9
2,Aleatório 20%,Linear,2017-07-01,607.2,565.0
2,Aleatório 20%,Linear,2017-10-01,513.0,531.35
2,Aleatório 20%,Linear,2018-10-01,548.1,569.45
2,Aleatório 20%,Linear,2020-04-01,557.2,570.95
2,Aleatório 20%,Linear,2020-06-01,635.0,637.5
2,Aleatório 20%,Linear,2020-09-01,645.4,701.8333333333334
2,Aleatório 20%,Linear,2020-10-01,617.2,674.2666666666667
2,Aleatório 20%,Linear,2021-05-01,672.4,669.7
2,Aleatório 20%,Linear,2021-10-01,660.3,683.25
2,Aleatório 20%,Linear,2022-03-01,694.4,629.85
2,Aleatório 20%,Linear,2022-06-01,745.1,752.0
2,Aleatório 20%,Linear,2022-09-01,709.2,767.7
2,Aleatório 20%,PCHIP,2015-08-01,512.4,489.32222222222225
2,Aleatório 20%,PCHIP,2015-09-01,456.3,463.1777777777778
2,Aleatório 20%,PCHIP,2015-11-01,465.8,461.00000000000006
2,Aleatório 20%,PCHIP,2017-06-01,524.4,530.6771241830065
2,Aleatório 20%,PCHIP,2017-07-01,607.2,576.25522875817
2,Aleatório 20%,PCHIP,2017-10-01,513.0,531.1543946932007
2,Aleatório 20%,PCHIP,2018-10-01,548.1,566.9673512747876
2,Aleatório 20%,PCHIP,2020-04-01,557.2,573.4113755679991
2,Aleatório 20%,PCHIP,2020-06-01,635.0,633.2926912096168
2,Aleatório 20%,PCHIP,2020-09-01,645.4,707.9592592592593
2,Aleatório 20%,PCHIP,2020-10-01,617.2,668.1407407407409
2,Aleatório 20%,PCHIP,2021-05-01,672.4,657.7327510917031
2,Aleatório 20%,PCHIP,2021-10-01,660.3,677.9571595330739
2,Aleatório 20%,PCHIP,2022-03-01,694.4,626.9323334294779
2,Aleatório 20%,PCHIP,2022-06-01,745.1,756.3998640757425
2,Aleatório 20%,PCHIP,2022-09-01,709.2,767.9684713375796
2,Aleatório 20%,Harmônica log,2015-08-01,512.4,545.1084866781654
2,Aleatório 20%,Harmônica log,2015-09-01,456.3,475.45799522626925
2,Aleatório 20%,Harmônica log,2015-11-01,465.8,483.02543710200763
2,Aleatório 20%,Harmônica log,2017-06-01,524.4,523.8971157124097
2,Aleatório 20%,Harmônica log,2017-07-01,607.2,592.9553641293584
2,Aleatório 20%,Harmônica log,2017-10-01,513.0,490.8431436717215
2,Aleatório 20%,Harmônica log,2018-10-01,548.1,521.1135116777151
2,Aleatório 20%,Harmônica log,2020-04-01,557.2,604.3695676459464
2,Aleatório 20%,Harmônica log,2020-06-01,635.0,626.9238938595382
2,Aleatório 20%,Harmônica log,2020-09-01,645.4,641.2984343392636
2,Aleatório 20%,Harmônica log,2020-10-01,617.2,587.3697061425592
2,Aleatório 20%,Harmônica log,2021-05-01,672.4,644.1179857813288
2,Aleatório 20%,Harmônica log,2021-10-01,660.3,623.5928812846344
2,Aleatório 20%,Harmônica log,2022-03-01,694.4,628.3634601265363
2,Aleatório 20%,Harmônica log,2022-06-01,745.1,706.6331903859042
2,Aleatório 20%,Harmônica log,2022-09-01,709.2,722.8353602170567
2,Aleatório 20%,Harmônica + resíduo,2015-08-01,512.4,534.7979511811432
2,Aleatório 20%,Harmônica + resíduo,2015-09-01,456.3,478.2503741793959
2,Aleatório 20%,Harmônica + resíduo,2015-11-01,465.8,497.9240197127854
2,Aleatório 20%,Harmônica + resíduo,2017-06-01,524.4,512.5168128211191
2,Aleatório 20%,Harmônica + resíduo,2017-07-01,607.2,579.124102205984
2,Aleatório 20%,Harmônica + resíduo,2017-10-01,513.0,482.8397664833143
2,Aleatório 20%,Harmônica + resíduo,2018-10-01,548.1,517.4434912411474
2,Aleatório 20%,Harmônica + resíduo,2020-04-01,557.2,592.9040869430589
2,Aleatório 20%,Harmônica + resíduo,2020-06-01,635.0,607.6196858712425
2,Aleatório 20%,Harmônica + resíduo,2020-09-01,645.4,636.3240210667113
2,Aleatório 20%,Harmônica + resíduo,2020-10-01,617.2,582.9254679503597
2,Aleatório 20%,Harmônica + resíduo,2021-05-01,672.4,659.2499759654485
2,Aleatório 20%,Harmônica + resíduo,2021-10-01,660.3,620.7848215601188
2,Aleatório 20%,Harmônica + resíduo,2022-03-01,694.4,614.6842421978012
2,Aleatório 20%,Harmônica + resíduo,2022-06-01,745.1,714.4188134220133
2,Aleatório 20%,Harmônica + resíduo,2022-09-01,709.2,744.6397369166846
2,Bloco 3 meses,Média global,2022-05-01,671.6,572.6623529411766
2,Bloco 3 meses,Média global,2022-06-01,745.1,572.6623529411766
2,Bloco 3 meses,Média global,2022-07-01,832.4,572.6623529411766
2,Bloco 3 meses,Linear,2022-05-01,671.6,690.1500000000001
2,Bloco 3 meses,Linear,2022-06-01,745.1,744.1
2,Bloco 3 meses,Linear,2022-07-01,832.4,798.05
2,Bloco 3 meses,PCHIP,2022-05-01,671.6,669.91875
2,Bloco 3 meses,PCHIP,2022-06-01,745.1,744.0999999999999
2,Bloco 3 meses,PCHIP,2022-07-01,832.4,818.28125
2,Bloco 3 meses,Harmônica log,2022-05-01,671.6,690.4839186334563
2,Bloco 3 meses,Harmônica log,2022-06-01,745.1,717.4260406982609
2,Bloco 3 meses,Harmônica log,2022-07-01,832.4,802.4428073337185
2,Bloco 3 meses,Harmônica + resíduo,2022-05-01,671.6,659.8206263724501
2,Bloco 3 meses,Harmônica + resíduo,2022-06-01,745.1,703.6160897522698
2,Bloco 3 meses,Harmônica + resíduo,2022-07-01,832.4,807.7166222883487
2,Bloco 6 meses,Média global,2022-04-01,636.2,566.8158536585365
2,Bloco 6 meses,Média global,2022-05-01,671.6,566.8158536585365
2,Bloco 6 meses,Média global,2022-06-01,745.1,566.8158536585365
2,Bloco 6 meses,Média global,2022-07-01,832.4,566.8158536585365
2,Bloco 6 meses,Média global,2022-08-01,852.0,566.8158536585365
2,Bloco 6 meses,Média global,2022-09-01,709.2,566.8158536585365
2,Bloco 6 meses,Linear,2022-04-01,636.2,692.8285714285714
2,Bloco 6 meses,Linear,2022-05-01,671.6,691.2571428571429
2,Bloco 6 meses,Linear,2022-06-01,745.1,689.6857142857143
2,Bloco 6 meses,Linear,2022-07-01,832.4,688.1142857142856
2,Bloco 6 meses,Linear,2022-08-01,852.0,686.5428571428571
2,Bloco 6 meses,Linear,2022-09-01,709.2,684.9714285714285
2,Bloco 6 meses,PCHIP,2022-04-01,636.2,693.8863111770489
2,Bloco 6 meses,PCHIP,2022-05-01,671.6,692.5380440595511
2,Bloco 6 meses,PCHIP,2022-06-01,745.1,690.6443976745389
2,Bloco 6 meses,PCHIP,2022-07-01,832.4,688.4945710490451
2,Bloco 6 meses,PCHIP,2022-08-01,852.0,686.3777632101023
2,Bloco 6 meses,PCHIP,2022-09-01,709.2,684.583173184743
2,Bloco 6 meses,Harmônica log,2022-04-01,636.2,688.9238121237628
2,Bloco 6 meses,Harmônica log,2022-05-01,671.6,695.1259274862812
2,Bloco 6 meses,Harmônica log,2022-06-01,745.1,718.7784809667755
2,Bloco 6 meses,Harmônica log,2022-07-01,832.4,802.4576089664092
2,Bloco 6 meses,Harmônica log,2022-08-01,852.0,826.5241157769541
2,Bloco 6 meses,Harmônica log,2022-09-01,709.2,732.1297086439249
2,Bloco 6 meses,Harmônica + resíduo,2022-04-01,636.2,740.9794168181762
2,Bloco 6 meses,Harmônica + resíduo,2022-05-01,671.6,739.5429820096881
2,Bloco 6 meses,Harmônica + resíduo,2022-06-01,745.1,756.4147407393717
2,Bloco 6 meses,Harmônica + resíduo,2022-07-01,832.4,835.3183096179331
2,Bloco 6 meses,Harmônica + resíduo,2022-08-01,852.0,851.0408674835107
2,Bloco 6 meses,Harmônica + resíduo,2022-09-01,709.2,745.6721116741192
3,Aleatório 10%,Média global,2015-10-01,449.1,574.61875
3,Aleatório 10%,Média global,2017-03-01,513.9,574.61875
3,Aleatório 10%,Média global,2017-04-01,484.7,574.61875
3,Aleatório 10%,Média global,2021-08-01,760.7,574.61875
3,Aleatório 10%,Média global,2021-11-01,671.8,574.61875
3,Aleatório 10%,Média global,2022-03-01,694.4,574.61875
3,Aleatório 10%,Média global,2022-04-01,636.2,574.61875
3,Aleatório 10%,Média global,2022-06-01,745.1,574.61875
3,Aleatório 10%,Linear,2015-10-01,449.1,461.05
3,Aleatório 10%,Linear,2017-03-01,513.9,464.8
3,Aleatório 10%,Linear,2017-04-01,484.7,480.8
3,Aleatório 10%,Linear,2021-08-01,760.7,735.25
3,Aleatório 10%,Linear,2021-11-01,671.8,681.2666666666667
3,Aleatório 10%,Linear,2022-03-01,694.4,639.5333333333333
3,Aleatório 10%,Linear,2022-04-01,636.2,655.5666666666667
3,Aleatório 10%,Linear,2022-06-01,745.1,752.0
3,Aleatório 10%,PCHIP,2015-10-01,449.1,459.25801033591733
3,Aleatório 10%,PCHIP,2017-03-01,513.9,456.5340444444444
3,Aleatório 10%,PCHIP,2017-04-01,484.7,474.93475555555557
3,Aleatório 10%,PCHIP,2021-08-01,760.7,744.471595416483
3,Aleatório 10%,PCHIP,2021-11-01,671.8,676.6074074074074
3,Aleatório 10%,PCHIP,2022-03-01,694.4,629.7525428573471
3,Aleatório 10%,PCHIP,2022-04-01,636.2,646.693974603583
3,Aleatório 10%,PCHIP,2022-06-01,745.1,751.614456451735
3,Aleatório 10%,Harmônica log,2015-10-01,449.1,435.9939121301931
3,Aleatório 10%,Harmônica log,2017-03-01,513.9,461.14161383066227
3,Aleatório 10%,Harmônica log,2017-04-01,484.7,501.30941265266136
3,Aleatório 10%,Harmônica log,2021-08-01,760.7,780.816397605133
3,Aleatório 10%,Harmônica log,2021-11-01,671.8,701.2218724665322
3,Aleatório 10%,Harmônica log,2022-03-01,694.4,630.361014557884
3,Aleatório 10%,Harmônica log,2022-04-01,636.2,685.2686907653296
3,Aleatório 10%,Harmônica log,2022-06-01,745.1,719.3510140556601
3,Aleatório 10%,Harmônica + resíduo,2015-10-01,449.1,421.38754170273245
3,Aleatório 10%,Harmônica + resíduo,2017-03-01,513.9,457.97235848360987
3,Aleatório 10%,Harmônica + resíduo,2017-04-01,484.7,493.906641680627
3,Aleatório 10%,Harmônica + resíduo,2021-08-01,760.7,794.7023081819474
3,Aleatório 10%,Harmônica + resíduo,2021-11-01,671.8,730.274918995268
3,Aleatório 10%,Harmônica + resíduo,2022-03-01,694.4,630.4800847327749
3,Aleatório 10%,Harmônica + resíduo,2022-04-01,636.2,673.7914095068631
3,Aleatório 10%,Harmônica + resíduo,2022-06-01,745.1,718.685679567694
3,Aleatório 20%,Média global,2015-02-01,359.5,582.0144927536232
3,Aleatório 20%,Média global,2015-08-01,512.4,582.0144927536232
3,Aleatório 20%,Média global,2015-11-01,465.8,582.0144927536232
3,Aleatório 20%,Média global,2016-11-01,507.2,582.0144927536232
3,Aleatório 20%,Média global,2017-03-01,513.9,582.0144927536232
3,Aleatório 20%,Média global,2017-04-01,484.7,582.0144927536232
3,Aleatório 20%,Média global,2018-02-01,455.7,582.0144927536232
3,Aleatório 20%,Média global,2018-07-01,648.4,582.0144927536232
3,Aleatório 20%,Média global,2019-05-01,566.5,582.0144927536232
3,Aleatório 20%,Média global,2020-03-01,549.3,582.0144927536232
3,Aleatório 20%,Média global,2020-05-01,592.6,582.0144927536232
3,Aleatório 20%,Média global,2020-07-01,682.4,582.0144927536232
3,Aleatório 20%,Média global,2020-08-01,729.4,582.0144927536232
3,Aleatório 20%,Média global,2021-02-01,526.4,582.0144927536232
3,Aleatório 20%,Média global,2022-05-01,671.6,582.0144927536232
3,Aleatório 20%,Média global,2022-11-01,682.8,582.0144927536232
3,Aleatório 20%,Linear,2015-02-01,359.5,444.8
3,Aleatório 20%,Linear,2015-08-01,512.4,479.85
3,Aleatório 20%,Linear,2015-11-01,465.8,464.40000000000003
3,Aleatório 20%,Linear,2016-11-01,507.2,488.26666666666665
3,Aleatório 20%,Linear,2017-03-01,513.9,464.8
3,Aleatório 20%,Linear,2017-04-01,484.7,480.8
3,Aleatório 20%,Linear,2018-02-01,455.7,532.125
3,Aleatório 20%,Linear,2018-07-01,648.4,609.2
3,Aleatório 20%,Linear,2019-05-01,566.5,576.05
3,Aleatório 20%,Linear,2020-03-01,549.3,498.5
3,Aleatório 20%,Linear,2020-05-01,592.6,596.1
3,Aleatório 20%,Linear,2020-07-01,682.4,638.4666666666667
3,Aleatório 20%,Linear,2020-08-01,729.4,641.9333333333333
3,Aleatório 20%,Linear,2021-02-01,526.4,659.0
3,Aleatório 20%,Linear,2022-05-01,671.6,690.6500000000001
3,Aleatório 20%,Linear,2022-11-01,682.8,683.4
3,Aleatório 20%,PCHIP,2015-02-01,359.5,444.8
3,Aleatório 20%,PCHIP,2015-08-01,512.4,482.45327533265095
3,Aleatório 20%,PCHIP,2015-11-01,465.8,461.00000000000006
3,Aleatório 20%,PCHIP,2016-11-01,507.2,488.12241433012423
3,Aleatório 20%,PCHIP,2017-03-01,513.9,456.5340444444444
3,Aleatório 20%,PCHIP,2017-04-01,484.7,474.93475555555557
3,Aleatório 20%,PCHIP,2018-02-01,455.7,532.4360795454545
3,Aleatório 20%,PCHIP,2018-07-01,648.4,613.8793404735062
3,Aleatório 20%,PCHIP,2019-05-01,566.5,567.035329244674
3,Aleatório 20%,PCHIP,2020-03-01,549.3,486.8021004098361
3,Aleatório 20%,PCHIP,2020-05-01,592.6,606.1124201989852
3,Aleatório 20%,PCHIP,2020-07-01,682.4,640.6927041028362
3,Aleatório 20%,PCHIP,2020-08-01,729.4,644.2019076069738
3,Aleatório 20%,PCHIP,2021-02-01,526.4,662.1278313464236
3,Aleatório 20%,PCHIP,2022-05-01,671.6,673.439699493121
3,Aleatório 20%,PCHIP,2022-11-01,682.8,683.4
3,Aleatório 20%,Harmônica log,2015-02-01,359.5,400.542227427702
3,Aleatório 20%,Harmônica log,2015-08-01,512.4,531.1046036254565
3,Aleatório 20%,Harmônica log,2015-11-01,465.8,478.8394644873226
3,Aleatório 20%,Harmônica log,2016-11-01,507.2,510.00293898177085
3,Aleatório 20%,Harmônica log,2017-03-01,513.9,473.8026591519319
3,Aleatório 20%,Harmônica log,2017-04-01,484.7,501.1422631194988
3,Aleatório 20%,Harmônica log,2018-02-01,455.7,483.94558894970066
3,Aleatório 20%,Harmônica log,2018-07-01,648.4,633.9903065146053
3,Aleatório 20%,Harmônica log,2019-05-01,566.5,571.6947784765972
3,Aleatório 20%,Harmônica log,2020-03-01,549.3,572.4607575130239
3,Aleatório 20%,Harmônica log,2020-05-01,592.6,608.9013935719913
3,Aleatório 20%,Harmônica log,2020-07-01,682.4,719.1973896821082
3,Aleatório 20%,Harmônica log,2020-08-01,729.4,727.9369719082413
3,Aleatório 20%,Harmônica log,2021-02-01,526.4,584.7157104206857
3,Aleatório 20%,Harmônica log,2022-05-01,671.6,690.7365748827659
3,Aleatório 20%,Harmônica log,2022-11-01,682.8,744.5075958618867
3,Aleatório 20%,Harmônica + resíduo,2015-02-01,359.5,426.5609334562669
3,Aleatório 20%,Harmônica + resíduo,2015-08-01,512.4,512.1284800238161
3,Aleatório 20%,Harmônica + resíduo,2015-11-01,465.8,495.41246266685016
3,Aleatório 20%,Harmônica + resíduo,2016-11-01,507.2,521.4258852593551
3,Aleatório 20%,Harmônica + resíduo,2017-03-01,513.9,467.68252830686913
3,Aleatório 20%,Harmônica + resíduo,2017-04-01,484.7,494.34401328541816
3,Aleatório 20%,Harmônica + resíduo,2018-02-01,455.7,500.99782752986425
3,Aleatório 20%,Harmônica + resíduo,2018-07-01,648.4,639.0975125421929
3,Aleatório 20%,Harmônica + resíduo,2019-05-01,566.5,561.955697428638
3,Aleatório 20%,Harmônica + resíduo,2020-03-01,549.3,491.52232528943335
3,Aleatório 20%,Harmônica + resíduo,2020-05-01,592.6,580.7246872242026
3,Aleatório 20%,Harmônica + resíduo,2020-07-01,682.4,713.6838310962231
3,Aleatório 20%,Harmônica + resíduo,2020-08-01,729.4,725.211191413652
3,Aleatório 20%,Harmônica + resíduo,2021-02-01,526.4,620.4152858525539
3,Aleatório 20%,Harmônica + resíduo,2022-05-01,671.6,672.1744280440408
3,Aleatório 20%,Harmônica + resíduo,2022-11-01,682.8,739.0628427225109
3,Bloco 3 meses,Média global,2015-05-01,456.7,582.2705882352941
3,Bloco 3 meses,Média global,2015-06-01,472.3,582.2705882352941
3,Bloco 3 meses,Média global,2015-07-01,503.4,582.2705882352941
3,Bloco 3 meses,Linear,2015-05-01,456.7,459.225
3,Bloco 3 meses,Linear,2015-06-01,472.3,476.95
3,Bloco 3 meses,Linear,2015-07-01,503.4,494.67499999999995
3,Bloco 3 meses,PCHIP,2015-05-01,456.7,452.578125
3,Bloco 3 meses,PCHIP,2015-06-01,472.3,476.94999999999993
3,Bloco 3 meses,PCHIP,2015-07-01,503.4,501.321875
3,Bloco 3 meses,Harmônica log,2015-05-01,456.7,446.07851244377196
3,Bloco 3 meses,Harmônica log,2015-06-01,472.3,466.4738543003475
3,Bloco 3 meses,Harmônica log,2015-07-01,503.4,523.9544790892671
3,Bloco 3 meses,Harmônica + resíduo,2015-05-01,456.7,440.90100083446896
3,Bloco 3 meses,Harmônica + resíduo,2015-06-01,472.3,455.8430185158133
3,Bloco 3 meses,Harmônica + resíduo,2015-07-01,503.4,506.22055837852207
3,Bloco 6 meses,Média global,2022-03-01,694.4,566.9963414634146
3,Bloco 6 meses,Média global,2022-04-01,636.2,566.9963414634146
3,Bloco 6 meses,Média global,2022-05-01,671.6,566.9963414634146
3,Bloco 6 meses,Média global,2022-06-01,745.1,566.9963414634146
3,Bloco 6 meses,Média global,2022-07-01,832.4,566.9963414634146
3,Bloco 6 meses,Média global,2022-08-01,852.0,566.9963414634146
3,Bloco 6 meses,Linear,2022-03-01,694.4,635.7428571428571
3,Bloco 6 meses,Linear,2022-04-01,636.2,647.9857142857143
3,Bloco 6 meses,Linear,2022-05-01,671.6,660.2285714285714
3,Bloco 6 meses,Linear,2022-06-01,745.1,672.4714285714286
3,Bloco 6 meses,Linear,2022-07-01,832.4,684.7142857142858
3,Bloco 6 meses,Linear,2022-08-01,852.0,696.9571428571429
3,Bloco 6 meses,PCHIP,2022-03-01,694.4,628.2472303206997
3,Bloco 6 meses,PCHIP,2022-04-01,636.2,640.4900874635568
3,Bloco 6 meses,PCHIP,2022-05-01,671.6,657.2303206997084
3,Bloco 6 meses,PCHIP,2022-06-01,745.1,675.4696793002917
3,Bloco 6 meses,PCHIP,2022-07-01,832.4,692.2099125364432
3,Bloco 6 meses,PCHIP,2022-08-01,852.0,704.4527696793003
3,Bloco 6 meses,Harmônica log,2022-03-01,694.4,631.5144878144838
3,Bloco 6 meses,Harmônica log,2022-04-01,636.2,683.2183863614312
3,Bloco 6 meses,Harmônica log,2022-05-01,671.6,692.342745882585
3,Bloco 6 meses,Harmônica log,2022-06-01,745.1,716.3085015872231
3,Bloco 6 meses,Harmônica log,2022-07-01,832.4,798.2599761494313
3,Bloco 6 meses,Harmônica log,2022-08-01,852.0,821.5738396914695
3,Bloco 6 meses,Harmônica + resíduo,2022-03-01,694.4,637.4887530194113
3,Bloco 6 meses,Harmônica + resíduo,2022-04-01,636.2,685.6281142589239
3,Bloco 6 meses,Harmônica + resíduo,2022-05-01,671.6,690.7009955140493
3,Bloco 6 meses,Harmônica + resíduo,2022-06-01,745.1,710.4097363815243
3,Bloco 6 meses,Harmônica + resíduo,2022-07-01,832.4,787.0331359813384
3,Bloco 6 meses,Harmônica + resíduo,2022-08-01,852.0,805.2581489717383
4,Aleatório 10%,Média global,2015-02-01,359.5,581.7556962025316
4,Aleatório 10%,Média global,2017-04-01,484.7,581.7556962025316
4,Aleatório 10%,Média global,2017-11-01,531.0,581.7556962025316
4,Aleatório 10%,Média global,2020-03-01,549.3,581.7556962025316
4,Aleatório 10%,Média global,2020-05-01,592.6,581.7556962025316
4,Aleatório 10%,Média global,2020-10-01,617.2,581.7556962025316
4,Aleatório 10%,Média global,2021-03-01,663.1,581.7556962025316
4,Aleatório 10%,Média global,2022-10-01,683.4,581.7556962025316
4,Aleatório 10%,Linear,2015-02-01,359.5,444.8
4,Aleatório 10%,Linear,2017-04-01,484.7,505.35
4,Aleatório 10%,Linear,2017-11-01,531.0,541.8333333333334
4,Aleatório 10%,Linear,2020-03-01,549.3,498.5
4,Aleatório 10%,Linear,2020-05-01,592.6,596.1
4,Aleatório 10%,Linear,2020-10-01,617.2,646.05
4,Aleatório 10%,Linear,2021-03-01,663.1,581.25
4,Aleatório 10%,Linear,2022-10-01,683.4,696.0
4,Aleatório 10%,PCHIP,2015-02-01,359.5,444.8
4,Aleatório 10%,PCHIP,2017-04-01,484.7,505.34999999999997
4,Aleatório 10%,PCHIP,2017-11-01,531.0,535.425925925926
4,Aleatório 10%,PCHIP,2020-03-01,549.3,486.8021004098361
4,Aleatório 10%,PCHIP,2020-05-01,592.6,596.9968451772506
4,Aleatório 10%,PCHIP,2020-10-01,617.2,645.7298563218391
4,Aleatório 10%,PCHIP,2021-03-01,663.1,570.5696477530099
4,Aleatório 10%,PCHIP,2022-10-01,683.4,689.3440677966101
4,Aleatório 10%,Harmônica log,2015-02-01,359.5,402.478883907357
4,Aleatório 10%,Harmônica log,2017-04-01,484.7,501.45438853005487
4,Aleatório 10%,Harmônica log,2017-11-01,531.0,543.3666228949838
4,Aleatório 10%,Harmônica log,2020-03-01,549.3,561.7592864138593
4,Aleatório 10%,Harmônica log,2020-05-01,592.6,610.1964639155436
4,Aleatório 10%,Harmônica log,2020-10-01,617.2,596.8122973864182
4,Aleatório 10%,Harmônica log,2021-03-01,663.1,597.1684974503128
4,Aleatório 10%,Harmônica log,2022-10-01,683.4,674.4209006136537
4,Aleatório 10%,Harmônica + resíduo,2015-02-01,359.5,432.6042303866908
4,Aleatório 10%,Harmônica + resíduo,2017-04-01,484.7,519.8660440909016
4,Aleatório 10%,Harmônica + resíduo,2017-11-01,531.0,575.9905873066135
4,Aleatório 10%,Harmônica + resíduo,2020-03-01,549.3,484.7408761518366
4,Aleatório 10%,Harmônica + resíduo,2020-05-01,592.6,585.8982195643289
4,Aleatório 10%,Harmônica + resíduo,2020-10-01,617.2,595.2743253500005
4,Aleatório 10%,Harmônica + resíduo,2021-03-01,663.1,566.6268045671623
4,Aleatório 10%,Harmônica + resíduo,2022-10-01,683.4,641.1835329721993
4,Aleatório 20%,Média global,2015-02-01,359.5,574.0130434782609
4,Aleatório 20%,Média global,2015-05-01,456.7,574.0130434782609
4,Aleatório 20%,Média global,2016-02-01,381.2,574.0130434782609
4,Aleatório 20%,Média global,2016-06-01,492.5,574.0130434782609
4,Aleatório 20%,Média global,2018-03-01,532.5,574.0130434782609
4,Aleatório 20%,Média global,2018-05-01,553.4,574.0130434782609
4,Aleatório 20%,Média global,2019-07-01,667.2,574.0130434782609
4,Aleatório 20%,Média global,2020-05-01,592.6,574.0130434782609
4,Aleatório 20%,Média global,2020-07-01,682.4,574.0130434782609
4,Aleatório 20%,Média global,2020-10-01,617.2,574.0130434782609
4,Aleatório 20%,Média global,2020-11-01,646.7,574.0130434782609
4,Aleatório 20%,Média global,2021-04-01,636.1,574.0130434782609
4,Aleatório 20%,Média global,2021-07-01,775.8,574.0130434782609
4,Aleatório 20%,Média global,2022-02-01,623.5,574.0130434782609
4,Aleatório 20%,Média global,2022-06-01,745.1,574.0130434782609
